dish_id,total_calories,total_mass,ingredients,split
dish_1563996308,718.51178,659.0,ingr_0000000312;ingr_0000000045;ingr_0000000133;ingr_0000000161;ingr_0000000521;ingr_0000000341;ingr_0000000291;ingr_0000000122;ingr_0000000441;ingr_0000000518;ingr_0000000515;ingr_0000000516;ingr_0000000046;ingr_0000000519;ingr_0000000514;ingr_0000000520;ingr_0000000028;ingr_0000000007;ingr_0000000428,train
dish_1561060642,468.412384,387.0,ingr_0000000448;ingr_0000000023;ingr_0000000291;ingr_0000000525;ingr_0000000520;ingr_0000000133;ingr_0000000122;ingr_0000000203;ingr_0000000094;ingr_0000000518;ingr_0000000161;ingr_0000000046;ingr_0000000074;ingr_0000000025;ingr_0000000540;ingr_0000000050;ingr_0000000036;ingr_0000000341;ingr_0000000038;ingr_0000000523;ingr_0000000332;ingr_0000000011;ingr_0000000367;ingr_0000000434;ingr_0000000016;ingr_0000000092,train
dish_1560453150,152.320267,141.0,ingr_0000000189;ingr_0000000036;ingr_0000000126;ingr_0000000201;ingr_0000000524;ingr_0000000043;ingr_0000000291;ingr_0000000161;ingr_0000000045;ingr_0000000077,train
dish_1562946006,535.984009,224.0,ingr_0000000039;ingr_0000000008,train
dish_1565725156,452.669983,500.0,ingr_0000000045;ingr_0000000033;ingr_0000000028;ingr_0000000094;ingr_0000000471;ingr_0000000012,train
dish_1562096907,297.779602,266.0,ingr_0000000542;ingr_0000000527;ingr_0000000102;ingr_0000000094;ingr_0000000291;ingr_0000000367;ingr_0000000095;ingr_0000000122;ingr_0000000033;ingr_0000000312;ingr_0000000049;ingr_0000000515;ingr_0000000161;ingr_0000000524,train
dish_1561749778,334.527893,340.0,ingr_0000000161;ingr_0000000518;ingr_0000000291;ingr_0000000027;ingr_0000000332;ingr_0000000471;ingr_0000000312;ingr_0000000023;ingr_0000000515;ingr_0000000073,train
dish_1562775110,101.520004,282.0,ingr_0000000112,train
dish_1565641943,510.889587,307.0,ingr_0000000518;ingr_0000000291;ingr_0000000011;ingr_0000000161;ingr_0000000122;ingr_0000000514;ingr_0000000036;ingr_0000000377;ingr_0000000244;ingr_0000000471;ingr_0000000014;ingr_0000000148,train
dish_1562168427,193.709991,368.0,ingr_0000000013;ingr_0000000128;ingr_0000000038,train
dish_1558376437,13.26,39.0,ingr_0000000037,test
dish_1563567599,194.226822,156.0,ingr_0000000291;ingr_0000000122;ingr_0000000161;ingr_0000000126;ingr_0000000082;ingr_0000000189;ingr_0000000517;ingr_0000000515;ingr_0000000201,train
dish_1561481634,462.057007,228.0,ingr_0000000008;ingr_0000000004;ingr_0000000192,train
dish_1558632233,122.604004,193.0,ingr_0000000003;ingr_0000000205;ingr_0000000037,train
dish_1562875320,603.858704,377.0,ingr_0000000028;ingr_0000000043;ingr_0000000021;ingr_0000000036;ingr_0000000520;ingr_0000000122;ingr_0000000006;ingr_0000000518;ingr_0000000161;ingr_0000000534;ingr_0000000291;ingr_0000000312;ingr_0000000514;ingr_0000000524;ingr_0000000521;ingr_0000000380;ingr_0000000485;ingr_0000000516,train
dish_1565383159,706.358948,468.0,ingr_0000000148;ingr_0000000031;ingr_0000000338;ingr_0000000012;ingr_0000000028;ingr_0000000161;ingr_0000000036,train
dish_1560441247,2.21,17.0,ingr_0000000525,train
dish_1562775047,284.880005,461.0,ingr_0000000013;ingr_0000000059,train
dish_1568660810,132.539993,47.0,ingr_0000000392,train
dish_1563468240,93.100006,239.0,ingr_0000000038;ingr_0000000121,train
dish_1560367904,76.023148,69.0,ingr_0000000161;ingr_0000000122;ingr_0000000291;ingr_0000000535;ingr_0000000094;ingr_0000000049;ingr_0000000534,test
dish_1567625434,581.253052,396.0,ingr_0000000291;ingr_0000000133;ingr_0000000518;ingr_0000000524;ingr_0000000515;ingr_0000000042;ingr_0000000514;ingr_0000000054;ingr_0000000153;ingr_0000000036;ingr_0000000161;ingr_0000000526;ingr_0000000520;ingr_0000000072;ingr_0000000473;ingr_0000000517;ingr_0000000122;ingr_0000000028,train
dish_1561049320,102.789993,19.0,ingr_0000000004,train
dish_1561661324,33.0,75.0,ingr_0000000006,test
dish_1562691383,86.870003,70.0,ingr_0000000192,train
dish_1564588919,335.944183,452.0,ingr_0000000502;ingr_0000000545;ingr_0000000128;ingr_0000000201;ingr_0000000437;ingr_0000000161;ingr_0000000543,test
dish_1561575192,122.989189,236.0,ingr_0000000124;ingr_0000000291;ingr_0000000126;ingr_0000000161;ingr_0000000515;ingr_0000000189;ingr_0000000517;ingr_0000000201;ingr_0000000312;ingr_0000000007,train
dish_1558115960,39.27,51.0,ingr_0000000005,train
dish_1561661449,237.075684,115.0,ingr_0000000328;ingr_0000000291;ingr_0000000508;ingr_0000000122;ingr_0000000026;ingr_0000000312;ingr_0000000525;ingr_0000000462,train
dish_1565207694,173.791214,178.0,ingr_0000000038;ingr_0000000026;ingr_0000000161;ingr_0000000535;ingr_0000000094;ingr_0000000072;ingr_0000000534;ingr_0000000122;ingr_0000000523;ingr_0000000049;ingr_0000000189;ingr_0000000155;ingr_0000000520;ingr_0000000027;ingr_0000000291,train
dish_1568318361,540.820007,341.0,ingr_0000000010;ingr_0000000029;ingr_0000000027,train
dish_1562788032,137.238892,214.0,ingr_0000000006;ingr_0000000189;ingr_0000000094;ingr_0000000133;ingr_0000000312;ingr_0000000027;ingr_0000000471;ingr_0000000037;ingr_0000000023;ingr_0000000462;ingr_0000000335;ingr_0000000521;ingr_0000000524;ingr_0000000520;ingr_0000000161;ingr_0000000122;ingr_0000000291,train
dish_1567106620,39.040001,146.0,ingr_0000000033;ingr_0000000471,train
dish_1558723982,294.830994,51.0,ingr_0000000077,train
dish_1561749908,377.262177,472.0,ingr_0000000291;ingr_0000000471;ingr_0000000073;ingr_0000000161;ingr_0000000518;ingr_0000000031;ingr_0000000515;ingr_0000000023;ingr_0000000016;ingr_0000000342;ingr_0000000027;ingr_0000000332;ingr_0000000312,train
dish_1560444637,509.321014,285.0,ingr_0000000004;ingr_0000000192;ingr_0000000002;ingr_0000000008,train
dish_1562789301,606.91156,435.0,ingr_0000000006;ingr_0000000312;ingr_0000000205;ingr_0000000520;ingr_0000000524;ingr_0000000161;ingr_0000000291;ingr_0000000471;ingr_0000000011;ingr_0000000462;ingr_0000000023;ingr_0000000189;ingr_0000000521;ingr_0000000094;ingr_0000000122;ingr_0000000027;ingr_0000000133,train
dish_1558641253,116.709999,110.0,ingr_0000000205,test
dish_1559235771,145.800003,54.0,ingr_0000000495;ingr_0000000264,train
dish_1561753203,265.471954,207.0,ingr_0000000023;ingr_0000000515;ingr_0000000312;ingr_0000000332;ingr_0000000291;ingr_0000000518;ingr_0000000161;ingr_0000000021,train
dish_1558114441,258.450012,75.0,ingr_0000000039,train
dish_1566851115,81.554428,70.0,ingr_0000000457;ingr_0000000291;ingr_0000000122;ingr_0000000126;ingr_0000000161;ingr_0000000031;ingr_0000000094;ingr_0000000036;ingr_0000000189,train
dish_1559590005,360.832489,241.0,ingr_0000000014;ingr_0000000291;ingr_0000000380;ingr_0000000094;ingr_0000000473;ingr_0000000126;ingr_0000000189;ingr_0000000046;ingr_0000000036;ingr_0000000161;ingr_0000000054,train
dish_1558031133,136.51001,110.0,ingr_0000000192,test
dish_1559668272,512.140015,239.0,ingr_0000000008;ingr_0000000015,train
dish_1566933498,318.482666,284.0,ingr_0000000312;ingr_0000000092;ingr_0000000335;ingr_0000000046;ingr_0000000021;ingr_0000000515;ingr_0000000520;ingr_0000000524;ingr_0000000133;ingr_0000000187;ingr_0000000377;ingr_0000000525;ingr_0000000155;ingr_0000000161;ingr_0000000511;ingr_0000000122;ingr_0000000291;ingr_0000000213,train
dish_1562700593,385.773926,384.0,ingr_0000000527;ingr_0000000054;ingr_0000000513;ingr_0000000007;ingr_0000000312;ingr_0000000189;ingr_0000000133;ingr_0000000094;ingr_0000000102;ingr_0000000161;ingr_0000000520;ingr_0000000029;ingr_0000000095;ingr_0000000511;ingr_0000000049;ingr_0000000047;ingr_0000000357;ingr_0000000515;ingr_0000000524;ingr_0000000525;ingr_0000000122;ingr_0000000291;ingr_0000000025,test
dish_1565972628,545.960022,359.0,ingr_0000000510;ingr_0000000008,train
dish_1562096343,6.2,62.0,ingr_0000000031,train
dish_1557861837,61.883999,123.0,ingr_0000000335;ingr_0000000006;ingr_0000000049,train
dish_1565382762,305.828583,139.0,ingr_0000000392;ingr_0000000312;ingr_0000000161;ingr_0000000045;ingr_0000000291,train
dish_1565984299,93.343513,298.0,ingr_0000000291;ingr_0000000312;ingr_0000000045;ingr_0000000161;ingr_0000000007,train
dish_1565109659,226.744873,263.0,ingr_0000000437;ingr_0000000004;ingr_0000000161;ingr_0000000128,train
dish_1558722636,30.75,75.0,ingr_0000000045,train
dish_1565034281,228.459991,306.0,ingr_0000000433;ingr_0000000007,train
dish_1558376212,300.612,52.0,ingr_0000000077,test
dish_1561575977,261.076172,102.0,ingr_0000000133;ingr_0000000513;ingr_0000000511;ingr_0000000148;ingr_0000000094;ingr_0000000161;ingr_0000000189;ingr_0000000291;ingr_0000000025;ingr_0000000525;ingr_0000000011,train
dish_1563304369,457.172119,326.0,ingr_0000000122;ingr_0000000524;ingr_0000000072;ingr_0000000520;ingr_0000000335;ingr_0000000148;ingr_0000000133;ingr_0000000433;ingr_0000000291;ingr_0000000518;ingr_0000000140;ingr_0000000161;ingr_0000000514;ingr_0000000306;ingr_0000000036;ingr_0000000028,train
dish_1562876709,304.366852,186.0,ingr_0000000028;ingr_0000000514;ingr_0000000043;ingr_0000000036;ingr_0000000485;ingr_0000000521;ingr_0000000524;ingr_0000000011;ingr_0000000312;ingr_0000000021;ingr_0000000534;ingr_0000000520;ingr_0000000516;ingr_0000000161;ingr_0000000518;ingr_0000000122;ingr_0000000291,train
dish_1558632921,80.599998,155.0,ingr_0000000054,train
dish_1563465847,267.75,182.0,ingr_0000000433;ingr_0000000008,train
dish_1561148481,281.281128,140.0,ingr_0000000367;ingr_0000000045;ingr_0000000518;ingr_0000000161;ingr_0000000031;ingr_0000000520;ingr_0000000094;ingr_0000000448;ingr_0000000034;ingr_0000000341;ingr_0000000527;ingr_0000000026;ingr_0000000122;ingr_0000000032;ingr_0000000471;ingr_0000000349;ingr_0000000011;ingr_0000000291;ingr_0000000523;ingr_0000000526;ingr_0000000046;ingr_0000000515;ingr_0000000072;ingr_0000000421;ingr_0000000179,train
dish_1558109986,258.450012,75.0,ingr_0000000039,train
dish_1558722665,15.0,60.0,ingr_0000000007,train
dish_1558028606,19.5,65.0,ingr_0000000458,train
dish_1565898230,780.202026,500.0,ingr_0000000122;ingr_0000000033;ingr_0000000025;ingr_0000000471;ingr_0000000023;ingr_0000000540;ingr_0000000161;ingr_0000000189;ingr_0000000511;ingr_0000000367;ingr_0000000133;ingr_0000000525;ingr_0000000332;ingr_0000000513;ingr_0000000338;ingr_0000000448;ingr_0000000036;ingr_0000000043;ingr_0000000319;ingr_0000000031;ingr_0000000030;ingr_0000000523;ingr_0000000520;ingr_0000000094;ingr_0000000291;ingr_0000000203;ingr_0000000012,test
dish_1561574394,61.502373,82.0,ingr_0000000124;ingr_0000000006;ingr_0000000126;ingr_0000000161;ingr_0000000189;ingr_0000000201;ingr_0000000517;ingr_0000000515;ingr_0000000312;ingr_0000000291,test
dish_1565208611,73.669174,157.0,ingr_0000000312;ingr_0000000161;ingr_0000000016;ingr_0000000006;ingr_0000000291,train
dish_1560367085,77.559998,183.0,ingr_0000000112;ingr_0000000050;ingr_0000000471,train
dish_1561753432,380.321686,238.0,ingr_0000000122;ingr_0000000332;ingr_0000000312;ingr_0000000023;ingr_0000000161;ingr_0000000032;ingr_0000000342;ingr_0000000523;ingr_0000000052;ingr_0000000515;ingr_0000000518;ingr_0000000155;ingr_0000000060;ingr_0000000094;ingr_0000000291;ingr_0000000203,train
dish_1561492703,113.130577,134.0,ingr_0000000006;ingr_0000000535;ingr_0000000194;ingr_0000000534;ingr_0000000161;ingr_0000000094;ingr_0000000021;ingr_0000000049;ingr_0000000291;ingr_0000000122,train
dish_1561663786,46.683998,44.0,ingr_0000000205,train
dish_1558629488,16.0,64.0,ingr_0000000007,train
dish_1565808943,13.320001,74.0,ingr_0000000471,train
dish_1562790259,518.591736,207.0,ingr_0000000124;ingr_0000000291;ingr_0000000161;ingr_0000000126;ingr_0000000105;ingr_0000000515;ingr_0000000189;ingr_0000000201;ingr_0000000517;ingr_0000000312,train
dish_1558380058,208.115997,36.0,ingr_0000000077,train
dish_1559844030,25.410002,77.0,ingr_0000000002,train
dish_1559845745,208.141998,322.0,ingr_0000000213;ingr_0000000005,train
dish_1565024741,359.927979,192.0,ingr_0000000080;ingr_0000000008;ingr_0000000433,train
dish_1560456814,318.333374,283.0,ingr_0000000161;ingr_0000000527;ingr_0000000367;ingr_0000000049;ingr_0000000047;ingr_0000000538;ingr_0000000434;ingr_0000000524;ingr_0000000539;ingr_0000000045;ingr_0000000122;ingr_0000000291;ingr_0000000312;ingr_0000000009;ingr_0000000515,train
dish_1567020340,93.588287,168.0,ingr_0000000027;ingr_0000000161,train
dish_1561579867,369.364288,217.0,ingr_0000000520;ingr_0000000521;ingr_0000000046;ingr_0000000189;ingr_0000000025;ingr_0000000028;ingr_0000000513;ingr_0000000511;ingr_0000000012;ingr_0000000516;ingr_0000000094;ingr_0000000161;ingr_0000000519;ingr_0000000341;ingr_0000000515;ingr_0000000514;ingr_0000000312;ingr_0000000525;ingr_0000000122;ingr_0000000133;ingr_0000000291;ingr_0000000441;ingr_0000000428;ingr_0000000518,train
dish_1562173200,213.366608,259.0,ingr_0000000038;ingr_0000000502;ingr_0000000543;ingr_0000000545,train
dish_1560798854,455.506744,372.0,ingr_0000000161;ingr_0000000036;ingr_0000000050;ingr_0000000027;ingr_0000000520;ingr_0000000473;ingr_0000000306;ingr_0000000148;ingr_0000000129;ingr_0000000007;ingr_0000000364;ingr_0000000045;ingr_0000000011;ingr_0000000291;ingr_0000000072;ingr_0000000140,train
dish_1564160043,245.0,98.0,ingr_0000000264,test
dish_1562777068,236.723511,236.0,ingr_0000000161;ingr_0000000016;ingr_0000000291;ingr_0000000002;ingr_0000000312;ingr_0000000008,train
dish_1566501575,251.693985,54.0,ingr_0000000257,test
dish_1558722125,497.166016,86.0,ingr_0000000077,test
dish_1564690038,92.339996,81.0,ingr_0000000357,train
dish_1563822546,38.720001,88.0,ingr_0000000006,train
dish_1558640808,10.66,26.0,ingr_0000000045,train
dish_1566923030,396.799988,226.0,ingr_0000000015;ingr_0000000008;ingr_0000000038,train
dish_1565640227,334.619995,165.0,ingr_0000000033;ingr_0000000392,train
dish_1558122740,260.149994,304.0,ingr_0000000440;ingr_0000000029;ingr_0000000453;ingr_0000000005;ingr_0000000004,train
dish_1561746912,264.095947,210.0,ingr_0000000291;ingr_0000000518;ingr_0000000161;ingr_0000000515;ingr_0000000023;ingr_0000000514;ingr_0000000312;ingr_0000000332,train
dish_1563217895,26.799278,73.0,ingr_0000000349;ingr_0000000291;ingr_0000000515;ingr_0000000471;ingr_0000000448;ingr_0000000520;ingr_0000000367;ingr_0000000526;ingr_0000000031;ingr_0000000161;ingr_0000000094;ingr_0000000032;ingr_0000000523,train
dish_1562950934,304.218536,464.0,ingr_0000000437;ingr_0000000161;ingr_0000000128,train
dish_1561662562,368.485199,289.0,ingr_0000000367;ingr_0000000462;ingr_0000000161;ingr_0000000050;ingr_0000000043;ingr_0000000094;ingr_0000000205;ingr_0000000189;ingr_0000000525;ingr_0000000291;ingr_0000000030;ingr_0000000122;ingr_0000000312;ingr_0000000471;ingr_0000000026;ingr_0000000031;ingr_0000000508;ingr_0000000029;ingr_0000000328,train
dish_1567108037,674.73053,365.0,ingr_0000000312;ingr_0000000513;ingr_0000000094;ingr_0000000515;ingr_0000000133;ingr_0000000520;ingr_0000000524;ingr_0000000122;ingr_0000000187;ingr_0000000161;ingr_0000000291;ingr_0000000025;ingr_0000000525;ingr_0000000189;ingr_0000000511;ingr_0000000213,train
dish_1561575951,213.699173,91.0,ingr_0000000291;ingr_0000000094;ingr_0000000011;ingr_0000000511;ingr_0000000025;ingr_0000000513;ingr_0000000525;ingr_0000000133;ingr_0000000189;ingr_0000000161,train
dish_1565031376,319.490448,308.0,ingr_0000000189;ingr_0000000161;ingr_0000000498;ingr_0000000027;ingr_0000000122;ingr_0000000026;ingr_0000000025;ingr_0000000007;ingr_0000000006;ingr_0000000094;ingr_0000000203;ingr_0000000072;ingr_0000000535;ingr_0000000291;ingr_0000000508,train
dish_1564515049,431.635803,611.0,ingr_0000000102;ingr_0000000161;ingr_0000000122;ingr_0000000527;ingr_0000000095;ingr_0000000367;ingr_0000000045;ingr_0000000485;ingr_0000000542;ingr_0000000515;ingr_0000000514;ingr_0000000524;ingr_0000000094;ingr_0000000021;ingr_0000000027;ingr_0000000033;ingr_0000000291;ingr_0000000312;ingr_0000000049,train
dish_1565972674,613.592834,426.0,ingr_0000000291;ingr_0000000008;ingr_0000000510;ingr_0000000471;ingr_0000000312;ingr_0000000030;ingr_0000000029;ingr_0000000367;ingr_0000000161;ingr_0000000189;ingr_0000000094;ingr_0000000031,train
dish_1558719570,74.360001,143.0,ingr_0000000054,test
dish_1558546434,2.53,11.0,ingr_0000000036,test
dish_1566413356,183.979996,164.0,ingr_0000000036;ingr_0000000028,train
dish_1568047932,30.639025,55.0,ingr_0000000027;ingr_0000000161,train
dish_1564429270,605.507202,354.0,ingr_0000000291;ingr_0000000126;ingr_0000000122;ingr_0000000187;ingr_0000000161;ingr_0000000526;ingr_0000000524;ingr_0000000189;ingr_0000000515;ingr_0000000177;ingr_0000000517;ingr_0000000082;ingr_0000000312;ingr_0000000201,train
dish_1562173267,409.570007,171.0,ingr_0000000372;ingr_0000000004,train
dish_1562700760,370.130035,418.0,ingr_0000000025;ingr_0000000007;ingr_0000000133;ingr_0000000511;ingr_0000000161;ingr_0000000094;ingr_0000000189;ingr_0000000046;ingr_0000000513;ingr_0000000525;ingr_0000000291,train
dish_1564432128,217.028381,102.0,ingr_0000000291;ingr_0000000367;ingr_0000000030;ingr_0000000029;ingr_0000000161;ingr_0000000031;ingr_0000000392;ingr_0000000094;ingr_0000000189;ingr_0000000312;ingr_0000000471,train
dish_1558641200,3.28,8.0,ingr_0000000045,test
dish_1561578775,295.148987,111.0,ingr_0000000011,test
dish_1563898019,343.977386,237.0,ingr_0000000004;ingr_0000000543;ingr_0000000545;ingr_0000000008;ingr_0000000502,test
dish_1561392543,126.004929,119.0,ingr_0000000189;ingr_0000000073;ingr_0000000122;ingr_0000000033;ingr_0000000291;ingr_0000000013;ingr_0000000126;ingr_0000000031;ingr_0000000161,train
dish_1565021714,381.171448,662.0,ingr_0000000161;ingr_0000000128;ingr_0000000112;ingr_0000000013;ingr_0000000437,train
dish_1562096933,312.659607,314.0,ingr_0000000122;ingr_0000000033;ingr_0000000102;ingr_0000000094;ingr_0000000542;ingr_0000000049;ingr_0000000312;ingr_0000000527;ingr_0000000367;ingr_0000000291;ingr_0000000095;ingr_0000000161;ingr_0000000043;ingr_0000000524;ingr_0000000515,train
dish_1561667207,249.444839,121.0,ingr_0000000122;ingr_0000000291;ingr_0000000328;ingr_0000000525;ingr_0000000462;ingr_0000000312;ingr_0000000026;ingr_0000000508,test
dish_1559590157,230.485992,234.0,ingr_0000000028;ingr_0000000014;ingr_0000000006,train
dish_1558630450,86.25,125.0,ingr_0000000440,train
dish_1560367258,157.99173,341.0,ingr_0000000050;ingr_0000000049;ingr_0000000014;ingr_0000000122;ingr_0000000031;ingr_0000000535;ingr_0000000534;ingr_0000000161;ingr_0000000094;ingr_0000000463;ingr_0000000189;ingr_0000000046;ingr_0000000471;ingr_0000000112;ingr_0000000029;ingr_0000000291,train
dish_1563827188,369.359955,377.0,ingr_0000000026;ingr_0000000508;ingr_0000000010;ingr_0000000043;ingr_0000000540;ingr_0000000036;ingr_0000000021;ingr_0000000514;ingr_0000000007;ingr_0000000122;ingr_0000000485;ingr_0000000535;ingr_0000000011;ingr_0000000006;ingr_0000000038;ingr_0000000028;ingr_0000000291;ingr_0000000367;ingr_0000000189;ingr_0000000161;ingr_0000000027,train
dish_1567785778,303.507507,310.0,ingr_0000000038;ingr_0000000033;ingr_0000000013;ingr_0000000031;ingr_0000000291;ingr_0000000126;ingr_0000000161;ingr_0000000122;ingr_0000000545;ingr_0000000189;ingr_0000000073;ingr_0000000502;ingr_0000000543;ingr_0000000437,test
dish_1562613376,371.963898,267.0,ingr_0000000291;ingr_0000000122;ingr_0000000526;ingr_0000000072;ingr_0000000448;ingr_0000000515;ingr_0000000070;ingr_0000000425;ingr_0000000523;ingr_0000000189;ingr_0000000094;ingr_0000000161;ingr_0000000520;ingr_0000000010;ingr_0000000021;ingr_0000000054;ingr_0000000026;ingr_0000000038,train
dish_1558722871,15.0,60.0,ingr_0000000007,train
dish_1568305198,311.354004,82.0,ingr_0000000080,test
dish_1560527168,322.835297,219.0,ingr_0000000032;ingr_0000000122;ingr_0000000005;ingr_0000000161;ingr_0000000031;ingr_0000000526;ingr_0000000291;ingr_0000000126;ingr_0000000036;ingr_0000000189;ingr_0000000013;ingr_0000000004,train
dish_1562875159,260.680023,98.0,ingr_0000000380,train
dish_1556575014,71.299995,62.0,ingr_0000000012,train
dish_1563820775,38.07,162.0,ingr_0000000485;ingr_0000000027;ingr_0000000021,train
